path;db_name;id;brand;model;content_source;content_type;media_type;processing;tampering
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_move_0003.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flat\D32_V_flat_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_move_0003.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatWA\D32_V_flatWA_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_move_0003.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\flatYT\D32_V_flatYT_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoor\D32_V_indoor_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorWA\D32_V_indoorWA_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\indoorYT\D32_V_indoorYT_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoor\D32_V_outdoor_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorWA\D32_V_outdoorWA_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_move_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_move_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_panrot_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_panrot_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_still_0001.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D32_OnePlus_A3003\videos\outdoorYT\D32_V_outdoorYT_still_0002.mp4;VISION;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_move_0003.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flat\D31_V_flat_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_move_0003.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatWA\D31_V_flatWA_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_move_0003.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\flatYT\D31_V_flatYT_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoor\D31_V_indoor_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorWA\D31_V_indoorWA_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\indoorYT\D31_V_indoorYT_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoor\D31_V_outdoor_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;ORIGINAL;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorWA\D31_V_outdoorWA_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;WHATSAPP;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_move_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_move_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_panrot_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_panrot_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_still_0001.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D31_Samsung_GalaxyS4Mini\videos\outdoorYT\D31_V_outdoorYT_still_0002.mp4;VISION;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_move_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_move_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_move_0003.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_panrot_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_panrot_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_still_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flat\D30_V_flat_still_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_move_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_move_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_move_0003.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_panrot_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_panrot_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_still_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatWA\D30_V_flatWA_still_0002.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NONE
D:\MA\VISION\D30_Huawei_Honor5c\videos\flatYT\D30_V_flatYT_move_0001.mp4;VISION;D30;Huawei;Honor5;DIGITAL_CAMERA;FLAT;MP4;YOUTUBE;NONE
